2022-04-18 15:05:04+00:00,b'@PramudyaSubur @msaid_didu Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 15:04:32+00:00,b'@yusuf_dumdum @KPK_RI Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 15:02:44+00:00,b'Sufmi dasco ahmad sampaikan bahwa mafia minyak goreng segera saja ditangkap tidak perlu digembor-gemborkan #TegakkanHukum\n#HukumBerkeadilan\n#MinyakGoreng https://t.co/eH11jI16fi',manusiagabersayap
2022-04-18 15:02:39+00:00,b'@myputun Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 15:02:25+00:00,b'@OposisiCerdas Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 15:02:25+00:00,b'Wakil Ketua DPR: Tangkap Saja mafia minyak goreng #TegakkanHukum\n#HukumBerkeadilan\n#MinyakGoreng https://t.co/D3pVWNS4db',manusiagabersayap
2022-04-18 14:48:22+00:00,b'@Dennysiregar7 @UGMYogyakarta Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 14:47:09+00:00,b'@alisyarief Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 13:57:33+00:00,"b'@ndagels Msh aja bahas pak Harto, jaman beliau apa2 murah, lah jaman skrg minyak goreng mahal didikte sama mafia dan diem aja, bbm mahal, apa2 mahal, nyari kerja susah..'",Dapur umum
2022-04-18 13:39:31+00:00,"b'Banyak pihak menilai bahwa Menteri Perdagangan tidak mampu atau gagap dalam menyikapi permasalahan ini, hal ini didasari oleh inkonsistensi kebijakan atau cacat kebijakan yang dibuat oleh Menteri Perdagangan serta terkesan lembek untuk mengusut para mafia penimbun minyak goreng. https://t.co/bWVXWME3ms'",EM UB 2022
2022-04-18 13:34:17+00:00,b'Isu minyak goreng ini menjadi perbincangan hangat di banyak media. Tentu ada faktor yang menyebabkan mengapa minyak goreng mengalami kelangkaan serta kenaikan harga yang gila-gilaan. Banyak yang menduga bahwa kasus ini disebabkan oleh para mafia yang menimbun stok minyak goreng. https://t.co/wgFby0jzcW',EM UB 2022
2022-04-18 12:47:15+00:00,"b'@CNNIndonesia Berita \xe2\x98\x9d\xef\xb8\x8f hanya menutupi mafia minyak goreng dn harga BBM dn menutupi berita penundaan pemilu, juga menutupi celana AA yg bilang d telan dunia dunia ghoib \xf0\x9f\x98\x81 yg di panggil dukun pawang hujan kali \xf0\x9f\x98\x81\xf0\x9f\x98\x85'",Chansu
2022-04-18 09:58:58+00:00,b'@tvOneNews Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:47:34+00:00,b'@caul_tanjung Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:45:33+00:00,b'@geloraco Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:29:50+00:00,b'@Dennysiregar7 @_ekokuntadhi @DivHumas_Polri @CCICPolri Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-18 09:29:25+00:00,"b'___\n\nPada tanggal 18 maret 2022  muhammad luthfi selaku menteri perdagangan katanya akan mengumumkan siapa mafia dibalik kelangkaan minyak goreng pada hari senin, 21 maret 2022. Namun sampai saat ini sudah hampir 1 bulan nama tersebut belum juga muncul ke permukaan'",BEM FEB UNSOED
2022-04-18 09:29:02+00:00,b'@muannas_alaidid Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
